class,name,cur_status,data_json
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2422""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-10-12""}],""IssueDate"":[null,{""Content"":""2020-10-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2422""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""Content"":""2021-10-12"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-10-12""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-10-12""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""2422"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-10-12""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""Content"":""2422"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""EndDate"":[null,{""Content"":""2021-10-12"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""IssueDate"":[null,{""Content"":""2020-10-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-10-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""Reciever"":[null,{""Content"":""2422"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""Content"":""2021-10-12"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-10-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-10-12""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2422""}],""Type"":[null,{""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-10-12""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""Reciever"":[null,{""Content"":""2422"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-10-12""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""Type"":[null,{""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""2422"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-10-12""}],""IssueDate"":[null,{""Content"":""2020-10-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2024-03-05""}],""Notes"":[null,{""Content"":"""",""TagKey"":""[1]{'Version'}[1]{'Notes'}[1]""}],""EndDate"":[null,{""Content"":""2027-03-05"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""321"",""ResolvedName"":""SP3801"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2234""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1689""}]}],""TagKey"":""[1]""}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-12-20"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-12-20""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2634""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-12-20"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-12-20""}],""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Reciever"":[null,{""Content"":""2634"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-12-20""}],""EndDate"":[null,{""Content"":""2021-12-20"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2634""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2634""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-12-20""}],""IssueDate"":[null,{""Content"":""2020-12-20"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-12-20"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-12-20""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2634""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""Content"":""2634"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-12-20""}],""IssueDate"":[null,{""Content"":""2020-12-20"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Inactive","[null,{""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-12-20"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""Content"":""2021-12-20"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""307"",""ResolvedName"":""J7XXE-LEVEL0-Certificate""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2634""}]}],""TagKey"":""[1]""}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-12-20""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""J7XXE-LEVEL0-Certificate"",""Content"":""307""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""Content"":""2634"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-12-20""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-11-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""323"",""ResolvedName"":""RITTAL basic training"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2076""}],""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""Content"":""2783"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-11-12""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""EndDate"":[null,{""Content"":""2021-11-12"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2783""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2077""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedName"":""RITTAL basic training"",""Content"":""323"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""IssueDate"":[null,{""Content"":""2020-11-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""EndDate"":[null,{""Content"":""2021-11-12"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""323"",""ResolvedName"":""RITTAL basic training""}],""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2783""}],""Reciever"":[null,{""Content"":""2078"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-11-12""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-11-12""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-11-12""}],""Vendor"":[null,{""Content"":""2783"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""323"",""ResolvedName"":""RITTAL basic training""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2103""}],""TagKey"":""[1]{'Version'}[1]""}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Notes"":[null,{""TagKey"":""[1]{'Version'}[1]{'Notes'}[1]"",""Content"":""""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2024-03-05""}],""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""321"",""ResolvedName"":""SP3801"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2788""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2234""}],""EndDate"":[null,{""Content"":""2027-03-05"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2027-03-13""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""320"",""ResolvedName"":""SP3802""}],""Reciever"":[null,{""Content"":""2788"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2234""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2024-03-13""}],""Notes"":[null,{""Content"":"""",""TagKey"":""[1]{'Version'}[1]{'Notes'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2021-10-06""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""Content"":""324"",""ResolvedName"":""APC Power Academy"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""2789"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""EndDate"":[null,{""Content"":""2022-10-06"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2021-10-01""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2022-10-01""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""324"",""ResolvedName"":""APC Power Academy"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2789""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""Content"":""2021-09-14"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""ÐÐ¾Ð½ÑÐ°Ð¶Ð½Ð¾-Ð¸Ð½ÑÑÐ°Ð»Ð»ÑÑÐ¸Ð¾Ð½Ð½ÑÐµ ÑÐ°Ð±Ð¾ÑÑ"",""Content"":""279""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1944""}],""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""Content"":""2022-09-14"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2021-09-16""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""279"",""ResolvedName"":""ÐÐ¾Ð½ÑÐ°Ð¶Ð½Ð¾-Ð¸Ð½ÑÑÐ°Ð»Ð»ÑÑÐ¸Ð¾Ð½Ð½ÑÐµ ÑÐ°Ð±Ð¾ÑÑ""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1944""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2022-09-16""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2021-10-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""Content"":""2022-10-06"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""324"",""ResolvedName"":""APC Power Academy"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""Content"":""2076"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""APC Power Academy"",""Content"":""324""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2076""}],""EndDate"":[null,{""Content"":""2023-09-29"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""IssueDate"":[null,{""Content"":""2021-09-29"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2076""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""APC Power Academy"",""Content"":""324"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""EndDate"":[null,{""Content"":""2023-10-01"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""IssueDate"":[null,{""Content"":""2021-10-01"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""Content"":""2623"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""Content"":""332"",""ResolvedName"":""STULZ Product training""}],""Reciever"":[null,{""Content"":""1689"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2023-03-16""}],""IssueDate"":[null,{""Content"":""2022-03-16"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2023-03-16""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""ResolvedName"":""STULZ Product training"",""Content"":""332"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""1692"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2623""}],""IssueDate"":[null,{""Content"":""2022-03-16"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2022-03-16"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2623""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1944""}],""Type"":[null,{""Content"":""332"",""ResolvedName"":""STULZ Product training"",""ResolvedClass"":""ITSM::ConfigItem::Certificate::Type"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""EndDate"":[null,{""Content"":""2023-03-16"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}]}]"
